q_dirs,traj,tr,delay,rep,paired_id,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
4,zigzag,0.25,12,4,q4_zigzag_tr0.25_d12_rep4,1.2173972501385877,1.2057941527713143,0.011603097367273385
4,zigzag,0.25,12,5,q4_zigzag_tr0.25_d12_rep5,0.9250093083495294,1.1318290076283481,-0.2068196992788187
4,zigzag,0.25,12,6,q4_zigzag_tr0.25_d12_rep6,1.2673133942788835,1.4140752430474948,-0.1467618487686113
4,zigzag,0.25,12,7,q4_zigzag_tr0.25_d12_rep7,1.1936856780751721,1.3869594800065137,-0.19327380193134158
4,zigzag,0.25,34,0,q4_zigzag_tr0.25_d34_rep0,1.6751337172649245,1.8845009722842416,-0.20936725501931708
4,zigzag,0.25,34,1,q4_zigzag_tr0.25_d34_rep1,1.635235214960348,1.9068118655704853,-0.27157665061013736
4,zigzag,0.25,34,2,q4_zigzag_tr0.25_d34_rep2,1.7618540873522006,1.921599993004356,-0.1597459056521553
4,zigzag,0.25,34,3,q4_zigzag_tr0.25_d34_rep3,1.671307945134335,1.7981526437958004,-0.12684469866146553
4,zigzag,0.25,34,4,q4_zigzag_tr0.25_d34_rep4,1.7431118416858793,1.8460590712195515,-0.10294722953367219
4,zigzag,0.25,34,5,q4_zigzag_tr0.25_d34_rep5,1.6496283235698859,1.9683935518138647,-0.3187652282439788
4,zigzag,0.25,34,6,q4_zigzag_tr0.25_d34_rep6,1.6440810199112128,1.9012312467113095,-0.2571502268000967
