q_dirs,traj,tr,delay,rep,paired_id,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch_rate,agg_cell_jump_chord2_mean,agg_boundary_proximity_mean,path_event_rate,endpoint_wrap_rate,branch_event_rate,vote_path_coincident_rate,positive_err2_increment_t3,positive_err2_increment_honest,counterfactual_event_cost_mean,positive_counterfactual_event_cost,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
4,square,0.35,12,2,q4_square_tr0.35_d12_rep2,0.07,0.14,0.07,0.14,0.04227148587836321,0.07,0.0,0.0,0.07,0.014331431894604353,0.04230005521424317,-0.0016118774612266299,0.048584254340996204,0.1851073129374979,0.9008513668291481,-0.7157440538916502
4,square,0.35,12,3,q4_square_tr0.35_d12_rep3,0.0704,0.1408,0.07,0.14,0.043460038891763614,0.07,0.0,0.0,0.07,0.014445132881747829,0.05064940625001028,-0.01214876059378165,0.044914620172480824,0.17193562738030754,0.8600211866717552,-0.6880855592914477
4,square,0.35,12,4,q4_square_tr0.35_d12_rep4,0.07,0.14,0.07,0.14,0.04193650015419101,0.07,0.0,0.0,0.07,0.013964355157596364,0.04219892283012617,-0.0011213803457631394,0.04731070368715584,0.17993473319022524,0.8838919287670117,-0.7039571955767865
4,square,0.35,12,5,q4_square_tr0.35_d12_rep5,0.0704,0.1408,0.07,0.14,0.042592829719397526,0.07,0.0,0.0,0.07,0.014458141019506978,0.041332733772683226,-0.0008019918899613816,0.048132908978176424,0.18456539083714382,0.8860832535744178,-0.7015178627372739
4,square,0.35,12,6,q4_square_tr0.35_d12_rep6,0.07,0.14,0.07,0.14,0.04134494406695355,0.07,0.0,0.0,0.07,0.013740378886011472,0.04201302141053058,-0.0010716034641152174,0.047149633439927216,0.17664945805788984,0.8828627192756916,-0.7062132612178018
4,square,0.35,12,7,q4_square_tr0.35_d12_rep7,0.07,0.14,0.07,0.14,0.04154799854713586,0.07,0.0,0.0,0.07,0.01424093751250138,0.04215570012478106,-0.0014048924492384553,0.04874633225416223,0.19173141423472673,0.8813099952848842,-0.6895785810501575
4,square,0.35,34,0,q4_square_tr0.35_d34_rep0,0.1668,0.3336,0.17,0.34,0.11266986137500741,0.08,0.0,0.0,0.04,0.5534550902508022,0.8957555434062092,0.05599770812928011,1.0550420551868718,1.3534578547473457,1.7784632325073555,-0.4250053777600098
4,square,0.35,34,1,q4_square_tr0.35_d34_rep1,0.14679999999999999,0.29359999999999997,0.15,0.3,0.11285722659144642,0.1,0.0,0.0,0.05,0.49894426747227744,0.5690299272702563,-0.03281235212001459,0.6837579781156845,1.357819475657974,1.7329291077265252,-0.3751096320685512
4,square,0.35,34,2,q4_square_tr0.35_d34_rep2,0.1474,0.2948,0.15,0.3,0.11538313756179264,0.1,0.0,0.0,0.08,0.45826247834800254,0.8902769595749288,-0.017041714467716417,1.001478903677165,1.343434962949519,1.7619943709959958,-0.41855940804647673
4,square,0.35,34,3,q4_square_tr0.35_d34_rep3,0.1464,0.2928,0.15,0.3,0.10871911025602399,0.09,0.0,0.0,0.05,0.4611415022644615,0.6238892246342671,-0.01314266664253534,0.7116455579590679,1.3967166274171818,1.7536601867821122,-0.3569435593649304
4,square,0.35,34,4,q4_square_tr0.35_d34_rep4,0.1548,0.3096,0.15,0.3,0.12048324598142632,0.03,0.0,0.0,0.02,0.5313202628314706,0.9531830662349392,-0.09388353588708703,0.9992240763519136,1.3260325162022322,1.833416286492235,-0.5073837702900028
4,square,0.35,34,5,q4_square_tr0.35_d34_rep5,0.1552,0.31079999999999997,0.15,0.3,0.10330639298087677,0.06,0.0,0.0,0.02,0.6093711069989162,0.6391562513872733,-0.022563893168576116,0.8673917273614513,1.3640684692176777,1.713873465354013,-0.3498049961363354
4,square,0.35,34,6,q4_square_tr0.35_d34_rep6,0.16940000000000002,0.3392,0.17,0.34,0.12513361883213872,0.08,0.0,0.0,0.04,0.5040838783241245,0.5478736116218608,0.044476768200301234,0.7405311181132028,1.323679404833752,1.604180241822158,-0.2805008369884061
4,square,0.35,34,7,q4_square_tr0.35_d34_rep7,0.1276,0.2552,0.12,0.24,0.09060484369725313,0.11,0.0,0.0,0.07,0.3386013095352811,0.752027384045608,-0.011569030831523365,0.8207244655761133,1.1974562519098402,1.7347457277113185,-0.5372894758014783
4,zigzag,0.25,12,0,q4_zigzag_tr0.25_d12_rep0,0.4146,1.1404,0.39,1.14,0.12384632143554124,0.03,0.2,0.0,0.02,0.7260281874713476,0.8180498618651019,-0.0014291617792745392,1.0423593041649128,1.185380688320764,1.3526266284038817,-0.16724594008311766
4,zigzag,0.25,12,1,q4_zigzag_tr0.25_d12_rep1,0.4594,1.1908,0.45,1.22,0.15478324619081754,0.05,0.18,0.0,0.04,0.7682505687093933,0.8987203228896061,0.03636644668712664,1.070987545392942,1.2612312799353027,1.332319765101315,-0.0710884851660123
4,zigzag,0.25,12,2,q4_zigzag_tr0.25_d12_rep2,0.3564,0.9288,0.34,0.94,0.11933148156566915,0.05,0.2,0.0,0.05,0.8006268033011417,0.7998756925208456,-0.003894316424829027,1.0458521327493477,1.227780594100667,1.2075259264099303,0.020254667690736694
4,zigzag,0.25,12,3,q4_zigzag_tr0.25_d12_rep3,0.3454,0.8964,0.33,0.9,0.1373052294898198,0.02,0.18,0.0,0.01,0.8162292631181246,0.7587023762360909,-0.018214929200617257,1.32866164503261,1.2020128595766455,1.1769302502583276,0.02508260931831785
4,zigzag,0.25,12,4,q4_zigzag_tr0.25_d12_rep4,0.3978,1.0844,0.38,1.1,0.1495432911815298,0.02,0.2,0.0,0.01,0.7811460535820692,0.7727403003537923,-0.02682638826535975,1.214169563547548,1.2173972501385877,1.2057941527713143,0.011603097367273385
4,zigzag,0.25,12,5,q4_zigzag_tr0.25_d12_rep5,0.4824,1.172,0.47,1.18,0.1450354545680118,0.12,0.15,0.0,0.12,0.5297046018751916,0.6592603555401927,-0.011935241022383958,0.797203868169087,0.9250093083495294,1.1318290076283481,-0.2068196992788187
4,zigzag,0.25,12,6,q4_zigzag_tr0.25_d12_rep6,0.4228,1.1708,0.4,1.18,0.15472016727542331,0.05,0.2,0.0,0.04,0.7656703157446404,0.9065817907616892,-0.07571242787893773,1.0884746824592408,1.2673133942788835,1.4140752430474948,-0.1467618487686113
4,zigzag,0.25,12,7,q4_zigzag_tr0.25_d12_rep7,0.3834,0.9815999999999999,0.37,0.98,0.12867140502954627,0.06,0.18,0.0,0.05,0.7703259515065247,0.8917577962244846,0.018543947964266227,1.1047974640186393,1.1936856780751721,1.3869594800065137,-0.19327380193134158
4,zigzag,0.25,34,0,q4_zigzag_tr0.25_d34_rep0,0.26739999999999997,0.586,0.27,0.6,0.12772024142764415,0.25,0.1,0.0,0.17,1.2172200294566335,1.219767672795564,0.03812312775493202,1.1021076183987975,1.6751337172649245,1.8845009722842416,-0.20936725501931708
4,zigzag,0.25,34,1,q4_zigzag_tr0.25_d34_rep1,0.2692,0.5728,0.28,0.6,0.10505593956802498,0.27,0.05,0.0,0.19,1.1766841154821732,1.2219614678596884,-0.009428255751500338,1.28539731393595,1.635235214960348,1.9068118655704853,-0.27157665061013736
4,zigzag,0.25,34,2,q4_zigzag_tr0.25_d34_rep2,0.2332,0.4664,0.23,0.46,0.1106076770852818,0.26,0.05,0.0,0.19,1.214668570531643,1.2630715772848622,-0.0784868067195016,1.499352284000636,1.7618540873522006,1.921599993004356,-0.1597459056521553
4,zigzag,0.25,34,3,q4_zigzag_tr0.25_d34_rep3,0.2696,0.5916,0.26,0.58,0.11333191772511751,0.26,0.07,0.0,0.22,1.2482251907779702,1.1304357751768686,0.014815289127973738,1.8132561950096096,1.671307945134335,1.7981526437958004,-0.12684469866146553
4,zigzag,0.25,34,4,q4_zigzag_tr0.25_d34_rep4,0.2558,0.512,0.27,0.54,0.11967390386829313,0.25,0.05,0.0,0.2,1.2379861872318574,1.2303752077512216,-0.0465092549556223,1.5972644424145996,1.7431118416858793,1.8460590712195515,-0.10294722953367219
4,zigzag,0.25,34,5,q4_zigzag_tr0.25_d34_rep5,0.2672,0.5696,0.28,0.6,0.11970287712989328,0.28,0.05,0.0,0.22,1.1956020840597996,1.2437364804121722,-0.0767160491865787,1.5924088312272449,1.6496283235698859,1.9683935518138647,-0.3187652282439788
4,zigzag,0.25,34,6,q4_zigzag_tr0.25_d34_rep6,0.2774,0.5896,0.28,0.6,0.12330364863485341,0.23,0.08,0.0,0.18,1.1376871567649747,1.2075986559395786,0.0021508748018398494,1.2372764961684204,1.6440810199112128,1.9012312467113095,-0.2571502268000967
4,zigzag,0.25,34,7,q4_zigzag_tr0.25_d34_rep7,0.2696,0.5752,0.28,0.6,0.11485394363860361,0.27,0.05,0.0,0.21,1.3142399780711318,1.3783297223302122,-0.051771036335753105,1.8266383003865885,1.7635026090564059,1.9938886073603195,-0.2303859983039136
4,zigzag,0.35,12,0,q4_zigzag_tr0.35_d12_rep0,0.46240000000000003,1.1004,0.45,1.1,0.2395431225637486,0.1,0.12,0.0,0.09,0.6883415937471647,0.920232161305856,0.014586607578844923,1.1164604493938188,1.0953322386074906,1.431086750175348,-0.3357545115678573
4,zigzag,0.35,12,1,q4_zigzag_tr0.35_d12_rep1,0.42700000000000005,1.0488,0.42,1.06,0.21274396514552976,0.05,0.14,0.0,0.04,0.6378290148969463,0.810036606250953,0.02761493516697108,1.022436825563125,0.9824775675037607,1.3019811859945958,-0.3195036184908351
4,zigzag,0.35,12,2,q4_zigzag_tr0.35_d12_rep2,0.3774,0.9664,0.37,0.98,0.19650572446182613,0.03,0.18,0.0,0.03,0.7726805330368718,0.6908879253502411,0.04350269844125605,1.218622844453854,1.1506852870995818,1.2415853132250467,-0.09090002612546488
4,zigzag,0.35,12,3,q4_zigzag_tr0.35_d12_rep3,0.4454,1.0428,0.44,1.06,0.22934011144476432,0.08,0.12,0.0,0.07,0.613206939673096,0.8324081175305498,-0.008211339351666222,0.888217429924998,0.940331708469606,1.3456793557632774,-0.40534764729367134
4,zigzag,0.35,12,4,q4_zigzag_tr0.35_d12_rep4,0.47340000000000004,1.0168000000000001,0.47,1.02,0.27710600731067,0.14,0.08,0.0,0.14,0.592369640898127,0.8300479142517794,-0.01346012735761337,0.9851024942397097,0.9392618360395768,1.3519604611211828,-0.41269862508160604
4,zigzag,0.35,12,5,q4_zigzag_tr0.35_d12_rep5,0.4758,1.0852,0.47,1.1,0.2388898816370666,0.1,0.1,0.0,0.09,0.5533916349494981,0.9353230831221923,0.003833811548294855,1.1115362662591182,0.8401119039776133,1.4027221045907168,-0.5626102006131035
4,zigzag,0.35,12,6,q4_zigzag_tr0.35_d12_rep6,0.423,0.9967999999999999,0.42,1.02,0.22864158860764414,0.05,0.14,0.0,0.04,0.7519421086076431,0.7810768213296072,0.07680048177570016,1.0366903963050111,1.0851129803883934,1.2934954161072176,-0.2083824357188242
4,zigzag,0.35,12,7,q4_zigzag_tr0.35_d12_rep7,0.4778,1.07,0.48,1.1,0.2597184846749223,0.1,0.1,0.0,0.1,0.6584727084823213,0.7864320740527174,-0.0032311377795781904,0.9178668500436762,1.1585917676865496,1.2666901403599107,-0.10809837267336109
4,zigzag,0.35,34,0,q4_zigzag_tr0.35_d34_rep0,0.2838,0.6032,0.3,0.64,0.18681883328848592,0.25,0.04,0.0,0.15,1.3141558012130472,1.2446391195391726,0.004082284629202752,1.5276450042980443,1.6945038028938533,1.8597901407113153,-0.16528633781746205
4,zigzag,0.35,34,1,q4_zigzag_tr0.35_d34_rep1,0.2778,0.5836,0.29,0.62,0.1701147097871746,0.2,0.06,0.0,0.16,1.0653823026739486,1.1366382115085065,0.021183429147695085,1.44047600888723,1.4901189537678436,1.8182093462702251,-0.3280903925023815
4,zigzag,0.35,34,2,q4_zigzag_tr0.35_d34_rep2,0.3674,0.7884,0.38,0.82,0.21050518454687878,0.15,0.07,0.0,0.1,0.965445263912254,1.2078165018246656,-0.019994014556364393,1.2767233621386629,1.4198805350466104,1.890789381837499,-0.4709088467908886
4,zigzag,0.35,34,3,q4_zigzag_tr0.35_d34_rep3,0.3234,0.6644,0.34,0.7,0.22014486054944327,0.18,0.05,0.0,0.15,1.0807317454472678,1.1706098881747364,0.03234541819390272,1.4934029966557405,1.5518081735864577,1.8340406530933562,-0.28223247950689845
4,zigzag,0.35,34,4,q4_zigzag_tr0.35_d34_rep4,0.3378,0.7116,0.36,0.76,0.19605234413850547,0.19,0.04,0.0,0.15,1.0629237986072595,1.101869323475798,0.017507811412165033,1.5218860711481697,1.5028491583740087,1.7378207522763265,-0.2349715939023178
4,zigzag,0.35,34,5,q4_zigzag_tr0.35_d34_rep5,0.3032,0.6424,0.3,0.64,0.18353243396957528,0.22,0.04,0.0,0.18,1.1877777460697443,1.1721684035107414,-0.008220309385591852,1.6725430705282092,1.6590215218098971,1.8145057463738206,-0.1554842245639234
4,zigzag,0.35,34,6,q4_zigzag_tr0.35_d34_rep6,0.29460000000000003,0.5896,0.31,0.62,0.1865101218955393,0.19,0.05,0.0,0.11,1.1997947635360289,1.3496393700230542,-0.07459705555110961,1.464230466123798,1.659679227238254,1.9698789776830967,-0.3101997504448428
4,zigzag,0.35,34,7,q4_zigzag_tr0.35_d34_rep7,0.3118,0.6592,0.32,0.68,0.20384511972746047,0.24,0.04,0.0,0.2,1.2327464044495955,1.2433428037167342,0.015014273983539547,1.6604373395956826,1.6656212604456229,1.8797664264305423,-0.2141451659849194
8,circle,0.25,12,0,q8_circle_tr0.25_d12_rep0,0.1912,0.11426510857406119,0.18,0.10544155877284292,0.15615791490227263,0.0,0.0,0.0,0.0,0.08766701328236631,0.0804417729645162,-3.0123631740564032e-05,0.10237228548376669,0.3343968980389165,0.3548632638213909,-0.020466365782474405
8,circle,0.25,12,1,q8_circle_tr0.25_d12_rep1,0.20559999999999998,0.12185190513846479,0.2,0.11715728752538102,0.16178384700449364,0.0,0.0,0.0,0.0,0.08358047450945093,0.0791404314956956,-2.448833478291959e-05,0.10152740769596223,0.3183583050739596,0.35444394974174015,-0.036085644667780525
8,circle,0.25,12,2,q8_circle_tr0.25_d12_rep2,0.2034,0.12112886040063482,0.2,0.11715728752538102,0.14798897415210324,0.0,0.0,0.0,0.0,0.08547135791201567,0.08345916142373462,0.00011844483169884724,0.10614815785360437,0.32468664259492797,0.36925412560236087,-0.044567483007432906
8,circle,0.25,12,3,q8_circle_tr0.25_d12_rep3,0.18960000000000002,0.11134795128653582,0.18,0.10544155877284292,0.12093774661019845,0.0,0.0,0.0,0.0,0.07765297328805462,0.08087155589056484,0.0006777418902527951,0.05935624302000462,0.3203352671383409,0.3530513012068797,-0.032716034068538846
8,circle,0.25,12,4,q8_circle_tr0.25_d12_rep4,0.19080000000000003,0.11374795128653582,0.18,0.10544155877284292,0.13487777290104971,0.0,0.0,0.0,0.0,0.07815232833974567,0.08027380551823839,0.0016835198412812281,0.05810105618212873,0.32043036834869953,0.35376404303372383,-0.033333674685024295
8,circle,0.25,12,5,q8_circle_tr0.25_d12_rep5,0.1948,0.11524256889961958,0.18,0.10544155877284292,0.15251890490923348,0.0,0.0,0.0,0.0,0.08857990067603201,0.07993952838749102,5.345703950130559e-05,0.10967306128529641,0.34458782360802676,0.357465291180466,-0.012877467572439238
8,circle,0.25,12,6,q8_circle_tr0.25_d12_rep6,0.1912,0.11313373772416274,0.18,0.10544155877284292,0.15168271706492029,0.0,0.0,0.0,0.0,0.08778854709447388,0.07959860051522119,2.3757663039424383e-05,0.10385819022365177,0.3347728883764834,0.3533676730120333,-0.01859478463554992
8,circle,0.25,12,7,q8_circle_tr0.25_d12_rep7,0.19899999999999998,0.11713718651270336,0.18,0.10544155877284292,0.16441499248610447,0.0,0.0,0.0,0.0,0.09669360304378426,0.08013138221068528,0.0028687136173693884,0.12399568396340817,0.3872965058342529,0.35358959728081296,0.03370690855343994
8,circle,0.25,34,0,q8_circle_tr0.25_d34_rep0,0.2772,0.1640770567850258,0.27,0.1581623381592644,0.2268099039069233,0.0,0.0,0.0,0.0,0.363169140985657,0.5170191760703292,-0.03777096515740702,0.597265317262573,0.9533813414544301,1.2150961501513693,-0.2617148086969392
8,circle,0.25,34,1,q8_circle_tr0.25_d34_rep1,0.31,0.18300800922671367,0.33,0.19330952441687865,0.21470087729077927,0.0,0.0,0.0,0.0,0.4040477066754097,0.5823638774375333,-0.002413871662669914,0.6956395992409161,1.0038331456733531,1.2957793089478065,-0.29194616327445333
8,circle,0.25,34,2,q8_circle_tr0.25_d34_rep2,0.2884,0.17092070759892178,0.29,0.16987806691180246,0.19778040973841648,0.0,0.0,0.0,0.0,0.4312510130582603,0.49096577276302006,-0.01822647722925016,0.6610106025562841,1.0124711285265293,1.190443192079349,-0.1779720635528197
8,circle,0.25,34,3,q8_circle_tr0.25_d34_rep3,0.2878,0.1705692357363456,0.28,0.16402020253553343,0.19035395730721702,0.0,0.0,0.0,0.0,0.4514867844579519,0.6165828872713301,-0.016349394706029984,0.7535604100566448,1.0403617002760825,1.3300929355998463,-0.28973123532376377
8,circle,0.25,34,4,q8_circle_tr0.25_d34_rep4,0.2516,0.14851523855682777,0.25,0.14644660940672627,0.20833178033875202,0.0,0.0,0.0,0.0,0.2552385917022271,0.5508594902970595,0.005245833103578524,0.5973493736472002,0.7997124433380138,1.267500117752652,-0.4677876744146381
8,circle,0.25,34,5,q8_circle_tr0.25_d34_rep5,0.2802,0.1644202025355334,0.29,0.16987806691180246,0.23002703444459394,0.0,0.0,0.0,0.0,0.3306594620429194,0.6122881154681803,-0.041303582486985076,0.5603828013395032,0.8994360934168144,1.316765239244243,-0.41732914582742864
8,circle,0.25,34,6,q8_circle_tr0.25_d34_rep6,0.264,0.15719320394577452,0.26,0.15230447378299533,0.1923096339541685,0.0,0.0,0.0,0.0,0.3700738964109445,0.553716012714112,-0.011364636040546359,0.629017785351748,0.9512032550747637,1.2679182227163424,-0.3167149676415787
8,circle,0.25,34,7,q8_circle_tr0.25_d34_rep7,0.3012,0.1789844594254954,0.3,0.17573593128807155,0.23511301236330304,0.0,0.0,0.0,0.0,0.4350096552855385,0.529475318377249,-0.006826040039177308,0.6157892539170342,1.0320424354667317,1.2374601914957324,-0.2054177560290007
8,circle,0.35,12,0,q8_circle_tr0.35_d12_rep0,0.3574,0.48513171747060946,0.58,1.1175735931288073,0.3622602941934225,0.0,0.0,0.0,0.0,0.09031480390814264,0.08128284138711951,0.001991431194617372,0.12640352234479377,0.3619821962207607,0.3530543033825308,0.008927892838229923
8,circle,0.35,12,1,q8_circle_tr0.35_d12_rep1,0.34979999999999994,0.49001355005630737,0.6,1.1292893218813456,0.35212829575491833,0.0,0.0,0.0,0.0,0.08768383453308716,0.08198183227441032,0.003120660794832552,0.13374461212923994,0.33734197665387095,0.35575999897888944,-0.01841802232501849
8,circle,0.35,12,2,q8_circle_tr0.35_d12_rep2,0.3272,0.47762330470336317,0.58,1.1317157287525381,0.3355534432460417,0.0,0.0,0.0,0.0,0.08710166231082338,0.08192018239860532,0.0028491833348598585,0.1324263194823229,0.3332578823778296,0.3593380132331865,-0.026080130855356876
8,circle,0.35,12,3,q8_circle_tr0.35_d12_rep3,0.36119999999999997,0.48170085168409926,0.61,1.1068629150101525,0.37208551297370257,0.0,0.0,0.0,0.0,0.08099889822814459,0.08036757543510487,-0.0002349413424525711,0.12518447955908862,0.3350043224683268,0.35049687409185176,-0.015492551623524975
8,circle,0.35,12,4,q8_circle_tr0.35_d12_rep4,0.3358,0.436274863221117,0.52,0.9834314575050762,0.30467582713168445,0.0,0.0,0.0,0.0,0.0852231577900572,0.08158060666210483,-0.00011240989876072371,0.12103632433284751,0.3353393605952496,0.35637615212378515,-0.021036791528535548
8,circle,0.35,12,5,q8_circle_tr0.35_d12_rep5,0.3532,0.4569327275973861,0.59,1.0244365081389597,0.32975312637342424,0.0,0.0,0.0,0.0,0.07324033953664263,0.08095595392384876,0.0002492546402164507,0.11094012307262528,0.30828331941998016,0.3535307673207276,-0.04524744790074742
8,circle,0.35,12,6,q8_circle_tr0.35_d12_rep6,0.36,0.45073373772416275,0.52,0.9692893218813454,0.31410643202539024,0.0,0.0,0.0,0.0,0.09521385740825979,0.08058246196277673,-0.0003902783414243605,0.14601438991997776,0.36716261187322324,0.3560964947038669,0.011066117169356349
8,circle,0.35,12,7,q8_circle_tr0.35_d12_rep7,0.276,0.3455248198935281,0.44,0.7668629150101525,0.2667273965168471,0.0,0.0,0.0,0.0,0.0791491410910158,0.08129826819080213,0.0006506454582684806,0.12687798334817238,0.33835261055348265,0.3533709196140723,-0.015018309060589652
8,circle,0.35,34,0,q8_circle_tr0.35_d34_rep0,0.48979999999999996,0.8130056423524494,0.89,1.9921320343559643,0.5006273518362921,0.0,0.0,0.0,0.0,0.24847207072180563,0.5007556062147386,-7.632192304404669e-05,0.5552632490006731,0.6359029427843461,1.2084322369688614,-0.5725292941845153
8,circle,0.35,34,1,q8_circle_tr0.35_d34_rep1,0.49479999999999996,0.8461987447753683,0.91,2.088700576850888,0.5212129515732984,0.0,0.0,0.0,0.0,0.2614216816655965,0.496639424347878,-0.0018729187519236194,0.5418309506868486,0.6095861721641624,1.2054710151092383,-0.5958848429450758
8,circle,0.35,34,2,q8_circle_tr0.35_d34_rep2,0.5124,0.8514174172530586,0.88,2.05698484809835,0.4981814112280818,0.0,0.0,0.0,0.0,0.23714514545774054,0.4726409130391732,-0.013542419645973055,0.50032019091706,0.5984495189088266,1.1736053649252571,-0.5751558460164305
8,circle,0.35,34,3,q8_circle_tr0.35_d34_rep3,0.5282,0.8869772152277032,0.91,2.1452691193458118,0.5265779595412323,0.0,0.0,0.0,0.0,0.25417348401721196,0.5346803965375366,-0.007638300925283975,0.5676607173304579,0.6050297635746502,1.2462922423450684,-0.6412624787704182
8,circle,0.35,34,4,q8_circle_tr0.35_d34_rep4,0.4696,0.830871241122221,0.97,2.123847763108502,0.5325024743505037,0.0,0.0,0.0,0.0,0.24334366090134946,0.5023089587125259,-0.03649606202575001,0.5312678901961136,0.5736155114125189,1.2010870716920516,-0.6274715602795328
8,circle,0.35,34,5,q8_circle_tr0.35_d34_rep5,0.4976,0.8583041271622845,0.97,2.1521320343559647,0.537587695012613,0.0,0.0,0.0,0.0,0.2557626716372208,0.5839757220544931,0.000784255865946025,0.6725454786261063,0.5794685704443362,1.2983779622460647,-0.7189093918017285
8,circle,0.35,34,6,q8_circle_tr0.35_d34_rep6,0.47839999999999994,0.8003879800015358,0.92,1.9955634918610405,0.5112721076719874,0.0,0.0,0.0,0.0,0.28678327706729717,0.4772206901277874,-0.026764206088136556,0.4456417165423957,0.7092993053944288,1.2012458996182,-0.4919465942237713
8,circle,0.35,34,7,q8_circle_tr0.35_d34_rep7,0.475,0.8340344878854062,0.97,2.123847763108502,0.5319490419233798,0.0,0.0,0.0,0.0,0.24460512128449366,0.44706285522625383,0.0014015037569319636,0.5059545835355248,0.5638644263146342,1.1554027996574594,-0.5915383733428252
8,lemniscate,0.25,12,0,q8_lemniscate_tr0.25_d12_rep0,0.436,0.2624739546171961,0.43,0.26603030380330017,0.3108753228423652,0.09,0.0,0.09,0.05,0.08430076996959143,0.13719420542080638,-0.0017600063748796882,0.1795822528049231,0.3707323767994468,0.629569532366873,-0.25883715556742615
8,lemniscate,0.25,12,1,q8_lemniscate_tr0.25_d12_rep1,0.4304,0.25636512344173923,0.43,0.2518881681795692,0.33916841139901777,0.08,0.0,0.08,0.05,0.11347809131336437,0.1249602572690008,0.009701979883674251,0.1775681852842511,0.44427172543409166,0.5985223511426296,-0.15425062570853798
8,lemniscate,0.25,12,2,q8_lemniscate_tr0.25_d12_rep2,0.43200000000000005,0.25843375259184076,0.43,0.2518881681795692,0.30804689945434105,0.07,0.0,0.07,0.05,0.114677087454188,0.12531991853386845,0.00838558007901473,0.17467252521445642,0.4410861919019094,0.5975987703122203,-0.1565125784103109
8,lemniscate,0.25,12,3,q8_lemniscate_tr0.25_d12_rep3,0.43520000000000003,0.2597425837672976,0.44,0.2577460325558382,0.279177384516169,0.08,0.0,0.08,0.05,0.09704906486616902,0.1380709516617288,-0.0035762147324857447,0.15817287415833153,0.40254968041240086,0.6262062498928747,-0.2236565694804738
8,lemniscate,0.25,12,4,q8_lemniscate_tr0.25_d12_rep4,0.7076,1.923935757977716,0.72,2.137157287525381,0.35888497630009375,0.34,0.0,0.34,0.3,0.16786230270509198,0.1291672752063244,0.014382392012161713,0.23749909003369613,1.0572165568586829,0.598368661124122,0.45884789573456086
8,lemniscate,0.25,12,5,q8_lemniscate_tr0.25_d12_rep5,0.42979999999999996,0.2568621797165869,0.43,0.2518881681795692,0.3100380859175013,0.07,0.0,0.07,0.04,0.10257728179889565,0.12604512828829575,0.0035478242355306677,0.1719601912541963,0.41034754546079444,0.5978691349981319,-0.18752158953733744
8,lemniscate,0.25,12,6,q8_lemniscate_tr0.25_d12_rep6,0.43700000000000006,0.29247538315218335,0.43,0.29431457505076203,0.3296539862886666,0.08,0.0,0.08,0.06,0.1032296397907287,0.13801251071421508,-0.005473802102460226,0.1824349528137551,0.4243895485922897,0.6317957389303641,-0.2074061903380744
8,lemniscate,0.25,12,7,q8_lemniscate_tr0.25_d12_rep7,0.42840000000000006,0.25632492141638386,0.43,0.2518881681795692,0.28130900334178444,0.08,0.0,0.08,0.01,0.11396866241769257,0.13507435964062742,0.007529241324949586,0.1901636787148764,0.44777780662687056,0.6292791632073125,-0.18150135658044192
8,lemniscate,0.25,34,0,q8_lemniscate_tr0.25_d34_rep0,0.4456,0.38910422868514016,0.45,0.41674098192195486,0.31740016163872353,0.12,0.0,0.12,0.11,0.472971947325484,0.6387173454356379,-0.002391082361478242,0.6927463556457338,1.3237898963324206,1.5909013104949907,-0.2671114141625701
8,lemniscate,0.25,34,1,q8_lemniscate_tr0.25_d34_rep1,0.4172,0.32188900499599044,0.41,0.3250252531694168,0.2587530862484401,0.09,0.0,0.09,0.08,0.35029507020423406,0.6848902441731125,-0.007570924473117591,0.6979081334268754,1.179373995427249,1.6437536702642603,-0.46437967483701126
8,lemniscate,0.25,34,2,q8_lemniscate_tr0.25_d34_rep2,0.47759999999999997,0.4566037236217519,0.47,0.4791673887931478,0.30572036913942907,0.11,0.0,0.11,0.08,0.44352120959120017,0.6412014556556213,-0.005034807083518792,0.6672038017592502,1.2693761503811332,1.6010596490895768,-0.3316834987084436
8,lemniscate,0.25,34,3,q8_lemniscate_tr0.25_d34_rep3,0.4974,0.5897316456831097,0.49,0.6050252531694168,0.3094660074395946,0.14,0.0,0.14,0.14,0.631589594901567,0.6932003495122104,-0.039448767838693444,0.699569744777571,1.3975196615774348,1.6114632313873687,-0.2139435698099339
8,lemniscate,0.25,34,4,q8_lemniscate_tr0.25_d34_rep4,0.502,0.5638890049959904,0.48,0.5733095244168787,0.3861279005737751,0.15,0.0,0.15,0.15,0.6626783579287924,0.6511270552090592,0.001508989074603606,0.7146642564996485,1.4237208218739499,1.5992020688696846,-0.17548124699573475
8,lemniscate,0.25,34,5,q8_lemniscate_tr0.25_d34_rep5,0.4498,0.4270522517591757,0.45,0.4508831175456859,0.3037133320056529,0.14,0.0,0.14,0.12,0.5326581282715035,0.6265290466494606,-0.005903918704286965,0.5796826958021679,1.3483770354133382,1.592363176358484,-0.2439861409451458
8,lemniscate,0.25,34,6,q8_lemniscate_tr0.25_d34_rep6,0.49119999999999997,0.5504796687571453,0.48,0.5733095244168787,0.3233172508814892,0.17,0.0,0.17,0.16,0.5717854660664298,0.624094503015568,-0.01304105302961465,0.5392098910522899,1.3584194613478866,1.6076033403593641,-0.24918387901147754
