traj,tr,delay,mc,rmse_honest,rmse_t3,gap_h_minus_t3,osc_honest,osc_t3,osc_change_pct,edot_honest,edot_t3,edot_change_pct,tail_q95_honest,tail_rate_honest,tail_rate_t3,tail_delta,tail_mse_share_honest,tail_mse_share_t3,energy_relief,abs_relief,vel_oppose,delta_perp_abs,delta_norm,raw_cos_vel,mechanism_class
lemniscate,0.3,34,50,1.5900303214567517,1.2552581651016654,0.3347721563550863,1.5888841468093022,1.2510471289267242,-21.262533115506788,0.17622676592237846,0.2692874250791877,52.807335292796,2.4999171316832998,0.05,0.005873015873015873,-0.04412698412698413,2.8242272189402637,4.426311071068769,0.5485248995045829,0.4854663107445202,-0.30011285859856107,0.1343070852299845,0.15923601437120655,-0.9764680603506146,benefit
lemniscate,0.3,44,50,2.0759421946616485,1.5741054407932962,0.5018367538683524,2.072018040598946,1.569185802583348,-24.267753859421244,0.33562382209104114,0.411057440349625,22.475644842009164,3.3224457160129677,0.05,0.0028253968253968255,-0.047174603174603175,2.9508297588096344,4.716567045455894,0.49137061544622,0.4054023642605983,-0.1224613635580369,0.11334304736228937,0.14387609597089898,-0.9793794026600888,benefit
lemniscate,0.3,56,50,2.5842083930861683,2.151354848647534,0.43285354443863433,2.582545436382968,2.143254649069828,-17.00999258809661,0.49131801826020627,0.3849182965200139,-21.655977958379207,4.312303685221341,0.05,0.0033068783068783067,-0.046693121693121696,3.0492433212487478,4.227839974146411,0.6003044593799934,0.5032332441662049,-0.01940888143488761,0.13945915099677456,0.18096105147464983,-0.9757584700422817,benefit
lemniscate,0.3,68,50,3.105015112678389,2.5672985348191175,0.5377165778592716,3.1040920239192116,2.5596730938234433,-17.538749685913373,0.5576329434291752,0.4636311648614316,-16.85728572446047,5.246021427898418,0.05,0.002507936507936508,-0.047492063492063495,3.137100080052768,4.4590684960471245,0.5739477929687212,0.41353102157934407,0.0526674446555401,0.13203753371218233,0.1782197755691074,-0.9763447864674555,benefit
lemniscate,0.4,0,50,0.22142557593955284,0.3420439533979907,-0.12061837745843787,0.22019219115945468,0.3404157551352324,54.59937672729297,0.028429766749748852,0.04847296589701365,70.50075128293781,0.41715588531825054,0.05,0.24292063492063493,0.19292063492063494,4.668413778311882,2.8226525763897707,0.4418110440831753,0.3162587671826062,-0.6667455829951237,0.530788501454986,0.618002595472337,-0.9855469578845788,harm_cost_dominance
lemniscate,0.4,8,50,0.4697380373777009,1.0265523488825554,-0.5568143115048545,0.46885383980519135,1.022344214034461,118.05179508779628,0.06167915586085089,0.5251748696486215,751.4624791978498,0.7852597437043481,0.05,0.6097089947089948,0.5597089947089947,4.5479511333518765,1.5885546692739012,0.6602765499486699,0.5325888111197632,-0.5104343480123934,0.17538423537363862,0.19917963407614483,-0.9917492909384343,harm_cost_dominance
lemniscate,0.4,18,50,0.83513556307454,1.0778495892709656,-0.24271402619642568,0.8334704185303518,1.028963424937736,23.4553023191705,0.06210190373308909,0.5277136532118558,749.7543899337538,1.2617986770079024,0.05,0.43242328042328043,0.38242328042328044,2.7193813304579155,1.7702115971217605,0.6535624240570438,0.39616544296615236,-0.5623658708380768,0.16832820415591573,0.1893977404989449,-0.9915251048053122,harm_cost_dominance
lemniscate,0.4,26,50,1.2244280096152544,0.7716577574167579,0.45277025219849654,1.2238277914670534,0.770094948442014,-37.07489290472479,0.15814711707840778,0.10095376732323695,-36.16464897457048,1.908481394462482,0.05,0.00043386243386243385,-0.04956613756613757,3.2705569970217603,6.743407478918742,0.2785291730660957,0.13615552122535188,-0.576890900065254,0.4604164460090535,0.5391061516492993,-0.988562775900669,benefit
lemniscate,0.4,34,50,1.5953015063305862,1.0029924542868809,0.5923090520437053,1.594024687689258,0.9988927681002729,-37.33517580906048,0.19785606736380132,0.12903265851968687,-34.78458344025398,2.548632642456338,0.05,0.0009735449735449735,-0.04902645502645503,2.952901855397184,6.795674160715408,0.12397944257575261,0.023548997837899367,-0.5709713981613653,0.4955934622194944,0.5851997488416215,-0.9862699305576927,benefit
lemniscate,0.4,44,50,2.072349194948814,1.3402068266544853,0.7321423682943287,2.068795903058874,1.3326040934635162,-35.58552143817018,0.35139041871563487,0.481663693224871,37.073655845548245,3.3439174666757525,0.05,0.00016931216931216931,-0.049830687830687836,3.0052908359969823,6.52092846903111,0.2076049920911044,0.1274040128716455,-0.36025781926465755,0.11849060632498853,0.14698222403424088,-0.9932097574542951,benefit
lemniscate,0.4,56,50,2.5755042014794713,1.9207417393342805,0.6547624621451908,2.5725362015985436,1.913635247554957,-25.612893363129242,0.4771768987743037,0.3423131592431002,-28.262839185496503,4.2738964064936305,0.05,0.00010582010582010582,-0.049894179894179894,3.0450678853868802,5.0827526591371806,0.2398569209711076,0.16429746976481885,-0.3062035291863212,0.345702615384625,0.4479388361975284,-0.9890828902463756,benefit
lemniscate,0.4,68,50,3.1067749440778374,2.199486106091272,0.9072888379865653,3.1055933159218565,2.1928347302946096,-29.390795663662484,0.5652750330700469,0.3708678868278584,-34.391603178722804,5.227577025500905,0.05,2.1164021164021164e-05,-0.049978835978835984,3.0992636824521727,5.671786407252359,0.19495746390058497,0.10893913456111289,-0.28711608805957706,0.3841368865016247,0.5070813370878438,-0.9882191524146928,benefit
zigzag,0.2,0,50,1.7122836988221832,1.486629084636911,0.22565461418527222,0.8538741574184123,0.7993524721933397,-6.38521317823327,0.04290538539607847,0.0471671996184667,9.933051953609594,2.9207846114792893,0.05,0.004756613756613757,-0.045243386243386245,3.346306462670438,4.201165267358529,-0.07042167892155293,0.048451548230883344,0.282383682465684,0.012461746910636166,0.014948439761153088,-0.9932400649942609,benefit
zigzag,0.2,8,50,1.5258798161187577,1.4849000435359547,0.04097977258280294,0.9542520304601303,0.9316704784756321,-2.366413826081767,0.04916163483209458,0.04841930733251197,-1.5099731774641738,2.6149853048301757,0.05,0.036375661375661374,-0.01362433862433863,3.7699140216558473,3.661555936521475,0.7992953768025609,0.7320596904773062,0.2481134962332884,0.02355797800501458,0.027136716976398613,-0.99376087363696,benefit
zigzag,0.2,18,50,1.6388350964004963,1.5748569183717536,0.06397817802874273,1.2582716870773984,1.1616256128578242,-7.680859007801278,0.08574800062494199,0.07811788156374813,-8.898305506245777,2.9218939317905703,0.05,0.04776190476190476,-0.0022380952380952404,4.362362308411728,4.230022308431227,0.6673644453107522,0.8065764116758171,-0.0669324093891158,0.03388774539053632,0.03881451992380111,-0.9941929549372897,benefit
zigzag,0.2,26,50,1.9790302110500853,1.8456845464734344,0.13334566457665087,1.9171099401195897,1.7207096041940966,-10.244604746723036,0.2460773285854001,0.17302848261775763,-29.68532143423132,4.10568579745838,0.05,0.013941798941798941,-0.03605820105820106,5.3476135788274135,5.486996422672522,0.8533359642138408,0.8839898726623084,-0.1537031746074162,0.07171813832155098,0.08421615041087849,-0.9922778509187498,benefit
zigzag,0.2,34,50,2.182126691745091,2.042931563072385,0.13919512867270623,2.1077239593734216,1.9754292014468182,-6.276664329700406,0.25789229174725703,0.2539532657380048,-1.5273919133253213,4.154457571916402,0.05,0.0435978835978836,-0.006402116402116402,4.940994312503227,5.347302248366202,0.9537230767445444,0.9483560259617724,-0.17117101854652716,0.06463258999861361,0.08046125116368386,-0.9938000158653696,benefit
zigzag,0.2,44,50,2.525802032878109,2.3294474064287134,0.1963546264493954,2.4146759384778402,2.230815612473116,-7.614285754656986,0.28136950154171214,0.2758264534501166,-1.9700244913552294,3.963648202529684,0.05,0.056296296296296296,0.006296296296296293,4.06526113471233,4.5811380299487805,0.9562170362020785,0.8941881829429087,-0.005763200894375396,0.06019755054162095,0.07978242323801858,-0.993754503376445,benefit
zigzag,0.2,56,50,2.9100986851719317,2.704692940031606,0.20540574514032572,2.7410901184872203,2.5728005198774424,-6.139513526924602,0.2942561054355425,0.27820988507946437,-5.453147805471294,4.431952963567496,0.05,0.03884126984126984,-0.01115873015873016,3.1296634013690676,3.8506678545779303,0.9457230240856346,0.8559605411622394,0.1033083716710088,0.05329575211501586,0.08064751009866704,-0.9939737501367121,benefit
zigzag,0.2,68,50,2.6908471559188594,2.698300407576633,-0.007453251657773663,2.5249190857314097,2.58635652755608,2.433243986781028,0.3142812201259407,0.28600982046538176,-8.99557397961605,4.464307361223292,0.05,0.056402116402116405,0.006402116402116402,3.8053456132299055,3.775178810175823,0.7614247628727484,0.6323212734683789,0.44791899479733976,0.053666887929738956,0.08618651386911137,-0.9937531316671899,harm_or_neutral_unclear
zigzag,0.3,0,50,1.812023593254065,1.5950927480584371,0.21693084519562778,0.9224035938686361,0.861553071410238,-6.596952013502043,0.044780388322914214,0.04700228123801078,4.961754460512348,3.03605163078977,0.05,0.009613756613756614,-0.04038624338624339,3.02992111922936,3.8142164194980834,-0.03796056196506193,-0.1359915461021452,-0.3215554784439417,0.022389691539462908,0.02959905186909043,-0.9923080319960949,benefit
zigzag,0.3,8,50,1.5362627945718375,1.5288473543452872,0.007415440226550274,0.9739643972261546,0.9387213505714221,-3.6185148815570938,0.04951576300114935,0.04857523156896191,-1.8994586272387926,2.703434466783664,0.05,0.055296296296296295,0.005296296296296292,3.823285243679464,3.9246426132948633,0.5877300818907147,0.5702379532326615,0.09744806458128168,0.033274707185830456,0.03737779533145677,-0.9928663208028077,benefit
zigzag,0.3,18,50,1.6717440323461903,1.5679726530284368,0.10377137931775349,1.2886703956225065,1.1884693060830243,-7.775540578861614,0.08823431461391441,0.07547501706929437,-14.460697745889576,3.0394540891721062,0.05,0.04537037037037037,-0.004629629629629629,4.2893678565078615,4.328967374343741,0.2668827272192999,0.4088475776246293,0.07008143981384872,0.08659760499822107,0.10163917226023882,-0.9857826448934354,benefit
zigzag,0.3,26,50,1.9797349922968026,1.7150218925291227,0.26471309976767987,1.9145635864122625,1.5409081391017438,-19.5164814562531,0.244521628779854,0.12914219290486778,-47.185779209082554,4.098440784108645,0.05,0.0061005291005291,-0.043899470899470903,5.3206204190185975,6.290450897525963,0.5759805175864046,0.5840006425680199,-0.16997557813715045,0.12323998180871605,0.14906814195079549,-0.9796716221771482,benefit
zigzag,0.3,34,50,2.1809923759610226,1.9425327687588538,0.23845960720216874,2.1059143760332835,1.8771623639476258,-10.862360535114826,0.2619118291893168,0.22942570353541683,-12.403458734310977,4.196133348798447,0.05,0.030375661375661375,-0.019624338624338628,4.982659505628083,5.663707738240084,0.5983443679506648,0.5306412822260674,-0.23245309374962403,0.1476937022882378,0.18402222214299221,-0.9738839881140054,benefit
zigzag,0.3,44,50,2.5027081787759617,2.224717621991911,0.2779905567840508,2.3962231407571006,2.1430670065727515,-10.564797988899203,0.27562371664617324,0.2529054199147518,-8.242504312683371,4.004228116631626,0.05,0.048984126984126984,-0.0010158730158730186,4.0894119852163024,4.722220467791959,0.7023565044047076,0.6026247077771374,-0.15382574284527442,0.12238127114152934,0.16364597826450641,-0.9787810569235219,benefit
zigzag,0.3,56,50,2.9153537280747432,2.620312113113177,0.29504161496156645,2.7463909541879654,2.487773901140111,-9.416614653984185,0.29620413100382537,0.27793665513397064,-6.167191459445625,4.431219930877391,0.05,0.03593650793650793,-0.01406349206349207,3.116944230866949,4.251862780547409,0.7750837230984183,0.6411574065918382,0.02308898663521484,0.10614037876503941,0.15846251048213378,-0.9794700275864453,benefit
zigzag,0.3,68,50,2.6931776711107434,2.8563194730244934,-0.16314180191375005,2.527218414745689,2.7016408099566744,6.901753888512579,0.31403827540607165,0.29422567284130735,-6.3089769994062825,4.453551189804678,0.05,0.07556613756613757,0.02556613756613757,3.7639202627081048,3.3763476988613954,0.6974392524159718,0.5784489329877196,0.16603496981552457,0.10450748331819694,0.15927369784519435,-0.9799106060562915,harm_or_neutral_unclear
zigzag,0.4,0,50,1.7750086956679285,1.5414319622558097,0.23357673341211882,0.8880420487806749,0.8641676860426286,-2.6884270593718065,0.04392003276621027,0.04758256175401523,8.339085280781768,3.0037978596779196,0.05,0.007962962962962963,-0.04203703703703704,3.1049955801095477,4.03205276589128,0.3473390776052986,0.2987512922960619,-0.5880132819268792,0.11762992633612397,0.13858451482134504,-0.993715779592431,benefit
zigzag,0.4,8,50,1.5197981137954397,1.501430954677275,0.018367159118164667,0.9773702670754716,0.9494383720506869,-2.857862159889012,0.04975071493005953,0.048690665007163576,-2.1307229943627646,2.6853092495313318,0.05,0.06033862433862434,0.010338624338624335,3.7565697873405943,3.977830565930569,0.37809263439946894,0.30211959158626234,-0.37029210328288725,0.08918536098124591,0.10270027234749947,-0.9954577490902183,benefit
zigzag,0.4,18,50,1.6594820572196083,1.5575541617541022,0.10192789546550607,1.2830193226183635,1.1570443573290428,-9.818633520821418,0.08699542404361164,0.08365100326717158,-3.844364014738329,3.03327910925732,0.05,0.04171428571428572,-0.008285714285714285,4.347875947621138,4.365992291810635,0.22539378432393492,0.2979273276740636,-0.3102662642599865,0.14078059820641292,0.16958406621085284,-0.9933495107321327,benefit
zigzag,0.4,26,50,1.9755613739248283,1.5885056125812484,0.3870557613435799,1.9100438038987158,1.3342958529767024,-30.14318047295643,0.24362753670423692,0.08833388355959998,-63.74224163852445,4.0738332618700195,0.05,0.001708994708994709,-0.048291005291005294,5.285122287711023,7.088762153689519,0.15304591534063092,0.08992979707346783,-0.33358497488240324,0.26603119260695296,0.342468482182209,-0.9910166588893554,benefit
zigzag,0.4,34,50,2.164452855217359,1.6670304809013723,0.4974223743159867,2.0928025371504857,1.5535330771742566,-25.76781375228209,0.2572709391438456,0.12928889538402558,-49.74601647011717,4.16381801250775,0.05,0.006031746031746032,-0.04396825396825397,4.961659094908344,7.130135133098252,0.13626381750500244,0.06716364258780011,-0.3414857339735822,0.37007858405983013,0.4941680574187847,-0.9880616086715426,benefit
zigzag,0.4,44,50,2.4960934008216027,2.039483027375912,0.4566103734456908,2.3909832743918664,1.9719485000813948,-17.525625494677524,0.27285757694647816,0.21076045951662753,-22.758069658371113,3.965146066865292,0.05,0.04411111111111111,-0.005888888888888895,4.055418127332326,5.066756581674162,0.20137754338269306,0.1550583866138559,-0.3117374072263124,0.3658706063661205,0.49672312589039724,-0.9902143798593922,benefit
zigzag,0.4,56,50,2.9060505467019424,2.411214258087634,0.4948362886143083,2.742817256254792,2.305429225195853,-15.94667052868173,0.29293181298127313,0.24697761280124614,-15.687678204759525,4.420244718497864,0.05,0.03419047619047619,-0.015809523809523815,3.1333786094104155,4.688457327544088,0.26370841049972116,0.18855693205186722,-0.18844634956476775,0.3183168207787368,0.45011919628506414,-0.9914750318865962,benefit
zigzag,0.4,68,50,2.684374767396709,2.608067227214515,0.07630754018219399,2.5192053212557237,2.4716417736872924,-1.8880377540923845,0.3135141855461966,0.24403452422160066,-22.161568607598596,4.425951941921615,0.05,0.04443915343915344,-0.005560846560846565,3.780540454194335,4.049385628496085,0.19125689306680294,0.12162618165401681,-0.04988961093977677,0.31320849951751595,0.4583340710405606,-0.990592092383702,benefit
