model,cluster,term,estimate,ci95_low,ci95_high,excludes_zero
base,base_condition_id,intercept,0.18752715767946804,0.015209018214217954,0.3854044367093932,True
base,base_condition_id,q_coarseness,1.7924527150310559,1.0140329620454196,2.588296538319598,True
base,base_condition_id,vote_event,0.02188131657958703,-0.19120374777582302,0.22168812677196142,False
base,base_condition_id,path_event,0.2271932294295514,-0.26526233462114557,0.7344427103458535,False
base,base_condition_id,q_x_vote,-4.251898150201222,-5.40264463095343,-3.1594840894529823,True
base,base_condition_id,q_x_path,0.8875782397533126,-0.7590303573850528,2.621709662327231,False
base,base_condition_id,vote_x_path,-0.48944072765046276,-0.8555940758324588,-0.13312112762258718,True
