paired_id,base_condition_id,mode,q_dirs,q_coarseness,traj,tr,delay,rep,vote_round,frame,err2_pre_vote,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch,agg_cell_jump_chord2,agg_norm,path_event,endpoint_wrap,branch_event,vote_event,vote_path_coincident,vote_only_event,path_only_event,quiet_event,err2_pre_next_vote,err2_increment_next_vote,positive_err2_increment_next_vote,event_class,err2_increment_next_vote_honest,positive_err2_increment_next_vote_honest,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,23,414,0.5150623403241171,0.7,1.4,1.0,2.0,0.7472616676907761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05118852503327744,-0.4638738152908397,0.0,vote_only,-0.6580782467141617,0.0,0.194204431423322,0.194204431423322
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,24,432,0.05118852503327744,0.28,0.56,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11681861607838237,0.06563009104510492,0.06563009104510492,vote_only,-1.0060703202140875,0.0,1.0717004112591924,1.0717004112591924
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,25,450,0.11681861607838237,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3955126703955438,0.27869405431716143,0.27869405431716143,quiet,-0.37307806243668806,0.0,0.6517721167538495,0.6517721167538495
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,26,468,0.3955126703955438,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4612025201147052,0.06568984971916142,0.06568984971916142,quiet,-0.08088954066586525,0.0,0.14657939038502665,0.14657939038502665
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,27,486,0.4612025201147052,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24007640300334404,-0.22112611711136115,0.0,quiet,0.07735713984650917,0.07735713984650917,-0.2984832569578703,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,28,504,0.24007640300334404,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005650149052185178,-0.23442625395115887,0.0,quiet,0.3314330654333787,0.3314330654333787,-0.5658593193845376,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,29,522,0.005650149052185178,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2901898103816175,0.2845396613294323,0.2845396613294323,quiet,0.8647594443909504,0.8647594443909504,-0.5802197830615181,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,30,540,0.2901898103816175,0.02,0.04000000000000001,0.0,0.0,0.5003998401278722,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6389395667144897,1.348749756332872,1.348749756332872,vote_only,-1.0655510913035129,0.0,2.414300847636385,2.414300847636385
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,31,558,1.6389395667144897,0.74,1.4800000000000002,1.0,2.0000000000000004,0.7472616676907762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1372680649685763,-1.5016715017459135,0.0,vote_only,0.039887375819351534,0.039887375819351534,-1.541558877565265,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,32,576,0.1372680649685763,0.28,0.56,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6402172523913281,0.5029491874227519,0.5029491874227519,vote_only,-0.09472715714843688,0.0,0.5976763445711888,0.5976763445711888
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,33,594,0.6402172523913281,0.42,0.8400000000000003,1.0,2.0000000000000004,0.431740662898458,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13221910946763,-0.5079981429236982,0.0,vote_only,-0.03320402629866781,0.0,-0.47479411662503035,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,34,612,0.13221910946763,0.58,1.16,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6229209518735405,0.49070184240591047,0.49070184240591047,vote_only,1.4076106987560248,1.4076106987560248,-0.9169088563501144,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,35,630,0.6229209518735405,0.72,1.4400000000000004,1.0,2.0000000000000004,0.7472616676907762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04824904073875266,-0.5746719111347878,0.0,vote_only,-0.8631756996356897,0.0,0.28850378850090197,0.28850378850090197
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,36,648,0.04824904073875266,0.28,0.56,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21763720524822702,0.16938816450947436,0.16938816450947436,vote_only,-0.6774041756949033,0.0,0.8467923402043777,0.8467923402043777
