intercept,q_coarseness,vote_event,path_event,q_x_vote,q_x_path,vote_x_path
0.1525103052379313,1.8881187943626052,0.0348931485075612,0.45677912595887604,-4.1278428606789666,0.29173278102962735,-0.6168010247708496
0.10523627976769542,2.206395213371921,0.08810801532972379,0.3290801233939388,-4.4973466412481695,0.6742498665107208,-0.5574237859527715
0.277946607684968,1.5218469277163271,-0.05002641031592092,-0.019635134471210264,-4.242161377683712,1.3828596500215682,-0.22941560694384922
0.24011373431943123,1.701389897416263,-0.07090475762651316,0.4826416751823983,-3.848050433873977,-0.33213786410972435,-0.580909338001657
0.03540270774308061,2.625744088436211,0.20051647967930553,0.2699742988732508,-5.479560865201249,1.3495262223801208,-0.574457290235409
0.1315265709012845,2.07902755539152,0.06894588265494805,0.35937468002719064,-4.326375270282453,0.247130598076854,-0.6052443569665291
0.06826575586864712,2.8446200661556937,0.1798520155417389,0.260962456547687,-5.568136740986386,0.9834364602798804,-0.6273436085713785
0.15823836604464295,1.417490066975238,0.030690554414817495,0.08687558897338676,-3.539070931561398,0.44866549506388237,-0.34374886577835734
0.119900923735251,2.2927374729727945,0.08893390478549823,-0.032527914998406654,-4.6386721592643925,0.5923435430416457,-0.2319431745504479
0.2698577759973263,1.4791566181278621,-0.037574993582449645,-0.036234018793856404,-4.056516961425961,0.47017342992928207,-0.23995781560336565
0.08558198335319354,2.2729809751577306,0.11689012093186868,0.3116778657071405,-4.586210465930771,-0.012551427629192653,-0.45399970498673636
0.2852879353288648,1.2861915054613458,-0.10370326035385335,0.17813872753259286,-3.600926448804907,0.14138292142079556,-0.29734396695095366
-0.07255534735066603,3.0392578939478114,0.34483021582935525,-0.2300332124489909,-6.08063360243738,2.5610927236813046,-0.23685244461311766
0.06297138039870298,2.377658454999342,0.13523546202266123,0.37471916860744325,-4.843822378704845,0.3649017877809901,-0.5248489656573632
0.31598307999805725,1.635494757590367,-0.06492702721600985,0.005875341314337701,-4.578608819075308,1.5746479988624706,-0.38811998213522625
0.3299386211838846,1.4058734769595853,-0.10771471735660232,0.16062372590983834,-4.150859586696113,1.1207314422075505,-0.382315476854442
0.05133149511780919,2.2781450647851735,0.17660915913302633,0.1695030819402748,-4.902959796614248,1.7019837225156715,-0.5342200322775953
0.26141413828528615,1.2751217512529633,-0.06718146460998353,0.2698610296348699,-3.6319804759220236,0.7762607663229699,-0.46437728035875286
0.11662754705488398,1.7430926242353029,0.09244055530892403,0.23992758078941392,-4.1377248908931366,1.5392333867584298,-0.5753141677049038
0.15817256354255016,1.6218514233863242,0.0809382253470945,0.32755478865372745,-4.315134640047747,1.3817937449445692,-0.6481352754955637
0.18707815874132544,1.7152627371380753,0.04045059341167678,0.06465870747069863,-4.30730960245089,0.8185737082047692,-0.34388031500688077
0.30800211937669875,1.431412681753357,-0.09281649800987957,-0.04250120783525346,-4.07283009271984,1.3295549207089508,-0.22965409058850558
0.1444148658813065,1.7271039349334034,0.05980326054420626,0.0937222022629676,-4.186942861398457,1.2455994440581888,-0.34274167898815416
-0.00424132826465147,2.89577946612635,0.221886766508955,0.303141041114483,-5.608834609157432,0.8392984681521425,-0.4583411129304503
0.27665063142285806,1.4454389479051146,-0.059091480893853854,0.10917204609511559,-3.974867181626052,0.5980060756031033,-0.3717576870676586
0.1485950263204097,1.763097239130794,0.06815853341780964,0.19654113185646793,-4.25708859332248,0.9144498477947148,-0.44457942018726154
0.33314708860501663,1.0641121828177615,-0.15413852435805264,0.24433052543545963,-3.2973680025220964,0.5285890869559642,-0.3709974523027494
0.15660524430596623,1.9639956377555743,0.01634429387470515,0.5413558967785441,-4.085991930465367,0.23537252099705483,-0.6742913700050421
0.34855080237515207,1.3543572869660747,-0.10561437426614295,-0.10327744767060543,-4.101465628379875,0.9302882488485398,-0.19315060563505698
0.19859595723890794,1.6110834059366428,-0.029821952832647547,0.4744825634522937,-3.703344064850369,-0.16911351106405653,-0.5928387599938074
0.057737561791426,2.873311324032193,0.20116670208250476,0.17342469979690178,-5.839559308112438,0.9684694015075975,-0.4320397714412313
0.31105709806690035,1.2937016664581216,-0.09129678708964717,0.35372434787933593,-3.9584086933357283,1.4252541173746327,-0.6398116748207592
0.31664647969804327,0.8773153820192333,-0.1702786444370275,0.1259048994541941,-2.9810450173398615,-0.4750114259930043,-0.053521209318272554
0.19656271826658428,1.4611308639877094,-0.020552506748768407,0.3277309558464905,-3.5898574494424906,0.45972762868868655,-0.5062285613594293
0.1495901025145127,2.1455201296293716,0.07367995893012469,0.5650562976681393,-4.715579857898599,0.6837635643905192,-0.8416566642994217
0.19401788885760152,1.8471081183548088,0.02493280036709522,0.40488038423254535,-4.33287555028989,0.4103059436956512,-0.6283960861137801
0.020785394305255462,2.531497944166407,0.21075311077169223,0.11283549041561941,-5.178639790150265,2.2785085147316804,-0.5374650079890526
0.19668202524886158,1.938801290703428,-0.012847885734490916,0.4015803655791145,-4.146689651444371,0.6102199117935168,-0.6359865365787642
0.37791362720909166,0.7539055888023038,-0.17634581952109862,0.44252674836876665,-3.1137002800762192,1.3135539374131633,-0.804601637609563
0.05808326450146955,2.567510005924976,0.1632745244248981,0.21598228633485417,-4.985252237124559,-0.30581586381034254,-0.4240850965583671
0.4501074312377085,0.7514737362109647,-0.2437776369149472,-0.08427210927591047,-3.3067379318461683,1.8197974637217693,-0.24964423615734602
0.1473656727105226,1.9768963223361282,0.07937370368783969,0.02060875775462706,-4.438343062769341,1.2308581346916778,-0.4421517497335406
0.2150745600490964,1.7077402783682571,-0.014454776400455005,0.03874481304643021,-4.017740051714811,1.1781739927900785,-0.3879144291410779
0.11531665127758492,2.307842330432242,0.12430703432516754,-0.0655142973738804,-4.9559647701463625,1.4016010259057323,-0.33116518129858297
0.43020247654753535,0.9277500976965414,-0.23819667076629142,0.165536785997568,-3.3322413647309808,0.5468429138867721,-0.3629419921915625
0.27152699759502186,1.4991324070815546,-0.08251395822115726,0.498957058027247,-3.581355026710013,-0.5680898226978093,-0.7340974390183891
0.09215083841290045,2.3108896830850014,0.1444818063623372,0.09266976827494847,-5.050478644790412,1.2154925514999482,-0.3800620890357929
0.04724519760952028,2.488243263756273,0.19197237552118285,0.055041982083063656,-5.041985167661775,1.502766946949243,-0.5048858082868966
0.140531093496219,2.0561825275315035,0.09505989375852675,0.03718621857031523,-4.699447211116642,1.607601708162387,-0.4168788940028638
0.30954179039499174,1.5566008849558228,-0.11452964922228925,0.2126472251590145,-3.9537402109258033,0.4062181536959186,-0.41814054500760783
0.27109353412895604,1.2461978781918277,-0.08836982297804663,0.21219534267454437,-3.377374374001611,0.5321305404581048,-0.46966696630246674
0.16811645849550674,1.6986111354302327,0.05065612097355787,0.2650425910146411,-4.318085593334334,0.7801556229243866,-0.4981461629945971
0.08219436316890853,2.423610413050255,0.1329156687909736,-0.13116768770947757,-4.805119039946813,1.38680964146298,-0.23937137155984303
0.03930689887857544,2.2254436901826002,0.1750685683097397,0.39239035012027534,-4.730550096558292,1.0961582963095526,-0.6593508872170482
0.3460498409249355,0.8270233345831248,-0.1461496328813079,0.04109417829634228,-3.3661124565643603,0.6381649993752254,-0.19320567862214943
0.31272372581547175,1.0372824553003137,-0.08330953364898985,-0.06073729860706005,-3.6009259666643794,1.8988839684108323,-0.37324191343146307
0.2697001744160249,1.6443464460438917,-0.05903822675120707,0.1586923553049024,-4.223238272806909,0.6892840784496742,-0.3813475941704779
0.21985248947996658,1.142235774790632,-0.023434587063349,0.709348339105292,-3.4050399084428395,1.0876065911930293,-0.9940697806307383
0.23916483361262506,1.6742971462982734,-0.032214987347509716,0.4511763203080208,-4.17452879311532,1.3119739119910665,-0.7268659956178658
0.12585642793189553,1.9568288247988783,0.1009069261794997,0.2165024547589474,-4.472230144021586,2.151644062792349,-0.6627772187880095
0.17862077629857048,1.8477822977074156,0.04762971843193209,-0.057668778167764834,-4.305337759136554,1.4507953525536363,-0.3690681915624926
0.12246157937344239,2.145259299361883,0.1259865149822108,0.1022796788020626,-4.976463611938506,1.8488577088461093,-0.4979254900671668
0.3665657689268436,0.6267955555191043,-0.19676429093527242,0.43138947145649925,-2.5796992892104464,0.20606131032176014,-0.7085555177372757
0.2464987614686192,1.504070905503742,-0.051054165607365753,0.27067739286098497,-3.931448152247371,-0.1778397521861836,-0.3419082200380928
0.15628534116485074,1.728516858433586,0.027046051458310627,0.34554572961848334,-3.818277295157328,0.5907154850191021,-0.6465439432603397
0.1756909683745381,1.6756909836768237,-0.0004592968475625181,0.4686568214965739,-3.832834224896256,0.12525215822984098,-0.6164631185199959
0.17484357053498104,1.8269757680315033,0.042476161745990115,0.16720433883668012,-4.4239488520793175,0.9193816943328195,-0.3980190157544398
0.21892015085225777,1.556849251851582,-0.008594839347928929,0.34562236209249136,-3.9380142787418713,1.143929967907796,-0.710344496852729
0.15429446076101694,1.9951190011566418,0.06578935444702894,0.547713179335022,-4.593432010710799,0.19036793125163118,-0.695202188177212
0.3255298107914345,0.9473672683357677,-0.1266556525949542,0.5944191255752416,-3.3605454380214588,-0.28682193580837684,-0.7198677121697963
0.15112304161019602,1.8983546835765877,0.03600967536610544,0.5172796325188233,-4.308458935874021,0.2963655579957346,-0.5906257379078808
0.15837163148745884,1.9744267913956306,0.06983863478461139,0.06984263168637944,-4.528639116986305,1.3371943927483911,-0.4114554489762142
0.12870922122154219,2.0068764595975748,0.0906456724267164,0.46390612437366535,-4.408727925022651,0.6991178435132679,-0.7890969827231326
0.19998208245150378,1.7010340594482534,0.027296245042285783,0.4690691228348487,-4.414498847783958,1.3579918931812525,-0.7133987199837291
0.17934660775365152,1.9197695793104939,-0.009867667209854103,0.8168488416273183,-4.123894912892222,-1.0781785358243627,-0.7955944701650952
0.21281682495073986,1.930997265798244,0.06535142113210601,-0.24370609408507413,-4.933599846530266,2.2638540184940843,-0.339149349558045
0.1959772196750401,1.6419348787098058,0.007385481832327345,0.265114132089997,-4.0159705458793695,0.8715402174174209,-0.5238814641376774
0.1628459132673459,1.9924602423572408,0.10704006658387777,-0.11466473954100787,-4.9528764904251465,1.9900015320996005,-0.32980045456456264
0.11428078836140822,1.9454630314764352,0.12184311827142325,-0.21172912436606034,-4.618293159593038,2.855836398987916,-0.3022309989267723
0.2511987904830243,1.3615738484906839,-0.05785231214686126,0.27197583535242276,-3.650790331255676,0.4982308061678397,-0.5226257318481162
0.19934020899356286,1.595046244728472,-0.021198493174284128,0.3161438755089121,-3.788074296897248,0.34722653425358346,-0.4703120006090613
0.1925475750724073,1.5236564304363782,0.02870290985570545,0.34804818343039645,-4.2168538538900675,1.3720882726069679,-0.6174812304636149
0.298367664001358,1.4390768732296544,-0.11116108468776942,0.12537421218698425,-3.5699110714047415,0.43008505710136846,-0.3226385818216042
0.1368869532428282,2.003847441502821,0.09168450415469853,0.36552809622547333,-4.595853648400598,0.6221161532947732,-0.6478716559955667
0.3599218959032075,0.8518662875601124,-0.13589272957375564,-0.1444189957415763,-3.3952658337642547,2.2935858310225528,-0.34124252281071804
0.10587021178501484,2.2620042463574754,0.12439233193719268,0.3936325313785899,-4.805041445270873,1.4774431436992508,-0.8153316353774549
0.04316329290504066,2.347012693905332,0.18908432352790205,0.22584516867633178,-4.960753703046214,1.4792966266126546,-0.5539858555088926
0.12118563522771919,1.9149540125611333,0.08064669272399194,0.35242123048348506,-4.306535952078565,0.7404957204186404,-0.605460899559932
0.11689280685654649,2.008746029823484,0.07106816801280025,0.38729041535309217,-4.2465847733161395,0.5371600379582117,-0.5934479620444588
-0.018923160000231188,2.2475249936928705,0.2118894234038835,0.49358449377139174,-4.416825538065823,1.0708795213017475,-0.8346312070562548
0.060489851987210796,2.3640782120917008,0.17492470019284956,0.1370920298654183,-4.900286203274276,1.0254268705589793,-0.4715235989281724
0.14901832002763443,1.5633987246937278,-0.0055796358393218615,0.8356368584097518,-3.3154541920676883,-0.8630548516153045,-0.9045511828678764
0.017943553462392493,2.5515619290859184,0.17290297181700032,0.385637405642708,-4.8037493022457225,0.05681993066094238,-0.5256787212182706
0.23351326219102195,1.5776351755500708,0.02206606307830694,0.5957940594891435,-4.354162473781736,1.2414623401231923,-0.985198823311332
0.23264992169064755,1.3809002322068806,-0.046045945064776994,0.09772554316689885,-3.529045888216193,0.7350579920163526,-0.3012098232026593
0.11258839741556051,1.9835894692203881,0.11123158674428502,-0.08147550778006074,-4.589395963494628,1.5673450753108702,-0.2667302770987338
0.2837043018266734,1.274017505836861,-0.08337686000976863,0.26848364273926295,-3.611600199836244,0.9492091561269712,-0.5746374309820539
0.22898395867124618,1.524397820517828,-0.014455423536498202,0.3241271635986122,-3.951693426185004,1.3861191904541694,-0.7087792041862014
0.10655086874717697,2.5832166782784203,0.1233538282764064,0.1263183529761654,-5.230476211011689,2.53962741591979,-0.6096917008053255
0.15171983777090997,2.2875656375432105,0.06988902920381546,0.389642842442119,-5.009563082888983,1.3062898380991972,-0.6343285456574785
0.21380282516997293,1.6982862626852018,0.004831480624230444,0.30494434824610595,-4.358163915640746,1.4889031490059186,-0.5751736574431806
0.2274056896579567,1.4278726656247511,-0.025510320920654306,0.09976787932795181,-3.6550770161596806,0.7969230031018985,-0.47576261248032764
0.12614429023665372,1.9566423069963423,0.06651508486353297,0.3293223121666933,-4.05105263179034,0.7323583675939389,-0.6730346460632324
0.11827050236925135,2.0901681582951914,0.07877837832975465,0.26592680376161076,-4.433802619073165,0.39329346552952604,-0.46211424730927164
0.2669699313201568,1.3062142443334612,-0.05577100861926998,0.461608337694167,-3.7478419773417166,0.3111292593074094,-0.6946215565903028
0.23203168965744936,1.6405944787723958,-0.01947197559911018,0.22962838411346667,-4.112625467616729,0.7254335612706808,-0.5279474890740592
0.3272924908312137,1.102927398213157,-0.13834313463689196,-0.14301934155731044,-3.4407438787834943,0.9357858139781224,-0.0719264537959803
0.12290645557532909,2.031932173245893,0.051384090748941125,0.8753256795037032,-4.310483910595819,-0.3936548858537083,-0.8653210253043027
0.17154468337561,1.6681433282364773,-0.006400793367746127,0.4092637953178425,-3.651803259548219,-0.09885131603483874,-0.5413658332310012
0.24525367931336595,1.3995312175462793,-0.02595741027832743,0.17559495048757884,-3.9893067454472106,0.27386784244991424,-0.32410545079915276
0.19511329361147015,1.8660769658784797,0.026240478107458776,0.5072117300470673,-4.580811260780761,0.9291789585407766,-0.707081111811524
